Latitude,Longitude,Status Code,Access Code
33.917603,-117.459359,E,public
41.03464,-77.65112,E,public
41.031464,-73.769946,E,public
38.86169,-77.27574,E,public
40.686945,-75.216641,E,public
40.016783,-105.278613,E,public
33.763953,-84.38002,E,public
25.729683,-80.239591,E,public
37.42527,-122.198271,E,public
32.843562,-96.847644,E,public
38.060089,-122.515227,E,public
39.066759,-108.561617,E,public
42.406959,-71.253361,E,public
47.39664792360551,-120.32983635714724,E,public
42.867477,-76.982604,E,public
32.988721,-117.269702,E,public
41.76485,-71.24205,E,public
41.851504,-72.644519,E,public
41.981234,-87.888678,E,public
43.036768,-87.901239,E,public
37.541433,-122.29971,E,public
38.880674,-104.717103,E,public
46.852513,-96.907824,E,public
49.71645404706037,-86.95146471296691,E,public
42.586334,-72.600103,E,public
29.642097,-82.350769,E,public
33.786234,-117.890342,E,public
33.786078,-117.890557,E,public
33.982548,-118.405357,E,public
42.355167,-71.053529,E,public
34.06125,-117.281881,E,public
33.201989,-117.240529,E,public
33.775477,-117.892926,E,public
43.75782,-79.792072,E,public
43.724175,-79.486408,E,public
49.132231,-123.099091,E,public
51.97332131127381,-116.7458092606049,E,public
42.972609,-77.354868,E,public
47.583725,-122.145792,E,public
34.06342,-83.98365,E,public
35.924793,-85.4652,E,public
38.518276,-122.482185,E,public
34.21004,-119.092822,E,public
34.053051,-118.241806,E,public
36.16067,-86.77889,E,public
42.349195,-71.04116,E,public
40.844206,-74.118435,E,public
40.523879,-111.854989,E,public
33.652142,-117.708025,E,public
37.895179,-122.499935,E,public
33.646685,-117.73508,E,public
33.672558,-117.757997,E,public
37.433237,-121.920615,E,public
32.780571,-117.013191,E,public
34.13564,-118.350449,E,public
37.713166,-121.798643,E,public
37.842392,-122.294069,E,public
25.750232,-80.259233,E,public
39.040348,-94.571277,E,public
45.60641,-72.975085,E,public
49.26965973,-123.25673103,E,public
45.53627,-122.61927,E,public
40.522063,-105.095147,E,public
25.734697,-80.25771,E,public
48.40551885890103,-89.24937076728567,E,public
39.7087,-104.99545,E,public
39.198382,-76.684588,E,public
35.990683,-78.890352,E,public
36.208531,-120.099576,E,public
39.110988,-84.509768,E,public
33.655842,-117.753649,E,public
34.0888,-118.333977,E,public
33.76882,-118.365007,E,public
33.672988,-117.757117,E,public
37.658759,-122.382781,E,public
37.656574,-122.095533,E,public
33.661394,-117.864339,E,public
42.004178,-71.335218,E,public
39.852253,-83.077399,E,public
39.48249,-106.04821,E,public
45.63939,-73.402572,E,public
47.684802,-120.206922,E,public
36.913873,-116.754268,E,public
39.264102,-93.961702,E,public
36.647672,-93.216576,E,public
40.005882,-83.104789,E,public
38.581849,-121.489295,E,public
33.801706,-117.909491,E,public
34.103725,-117.562577,E,public
37.381854,-121.969177,E,public
37.649883,-122.383271,E,public
30.330046,-97.739251,E,public
41.498203,-81.691315,E,public
42.606556,-73.84992,E,public
46.098839,-64.742564,E,public
38.904875,-77.050069,E,public
47.15598,-122.29757,E,public
40.772199,-112.019604,E,public
30.266102,-97.751688,E,public
38.33291,-104.70745,E,public
37.655985,-122.38388,E,public
34.246795,-118.606615,E,public
38.397215,-122.359708,E,public
39.643138,-106.592174,E,public
42.65928,-73.83685,E,public
30.011165,-95.26857,E,public
39.05378,-94.595706,E,public
38.92508,-94.415956,E,public
33.801737,-117.908974,E,public
34.28262,-119.294001,E,public
37.483681,-122.204031,E,public
37.330845,-121.893334,E,public
34.027042,-118.387158,E,public
28.372469,-81.28014,E,public
46.143261,-122.898533,E,public
33.52212,-117.61658,E,public
33.901188,-118.391717,E,public
32.99487,-117.26252,E,public
33.637181,-117.848193,E,public
32.71499,-117.167939,E,public
38.939842,-94.381076,E,public
43.200968,-79.89479,E,public
41.583299,-83.687398,E,public
40.653171,-111.870074,E,public
35.0562,-118.157973,E,public
43.01881,-74.99188,E,public
42.367657,-71.18589,E,public
47.616865,-122.202993,E,public
40.301678,-83.527793,E,public
32.870468,-96.939702,E,public
40.459901,-79.923136,E,public
36.636714,-121.802181,E,public
37.763596,-122.457735,E,public
33.826147,-116.542134,E,public
28.342398,-81.531704,E,public
42.334867,-71.07072,E,public
45.541019,-73.63746,E,public
45.531321,-73.575622,E,public
45.4934,-73.4783,E,public
29.606164,-90.747637,E,public
42.42112,-71.175486,E,public
29.7863682,-95.575829,E,public
48.403307,-71.216254,E,public
35.6450651,-120.670972,E,public
42.10587,-71.55108,E,public
28.5003421,-81.304008,E,public
37.755619,-122.405065,E,public
43.768915,-79.414013,E,public
49.680129,-124.984941,E,public
50.7155305747829,-113.981666760503,E,public
48.839324,-67.532353,E,public
45.3902594,-72.7161703,E,public
47.614618,-122.196463,E,public
33.993121,-117.056032,E,public
39.123815,-77.421858,E,public
40.768276,-74.281535,E,public
37.929962,-84.55016,E,public
45.61634620767123,-73.55157011723178,E,public
42.378024,-71.094843,E,public
38.90189040977428,-77.02759156047885,E,public
45.82192,-92.9813,E,public
40.02464,-105.23321,E,public
43.053267,-87.893946,E,public
40.670235,-111.955657,E,public
33.838766,-117.949861,E,public
33.90458443,-84.4669632,E,public
34.17589,-118.46528,E,public
46.606611,-70.858639,E,public
45.469067,-73.620176,E,public
45.599672,-73.523469,E,public
45.3250496,-73.2670648,E,public
47.654184,-70.15218,E,public
45.74649147014955,-73.45276701310773,E,public
45.13682,-73.19249,E,public
48.40419070093176,-71.24556296333787,E,public
40.747434,-74.000085,E,public
46.844917,-71.624139,E,public
41.0641,-74.745557,E,public
45.25273,-74.126495,E,public
47.670431,-122.112045,E,public
37.783409,-122.405268,E,public
41.352857,-72.070616,E,public
41.146975,-73.987266,E,public
45.324694,-73.248365,E,public
45.20751,-72.74807,E,public
37.710461,-121.876118,E,public
49.821509,-97.138251,E,public
40.6110148,-74.2672784,E,public
37.719635009765625,-81.07386779785156,E,public
34.156509,-118.4895896,E,public
32.5837301,-83.6648217,E,public
39.609881,-104.8907884,E,public
43.53471,-96.624535,E,public
37.91028203014655,-122.35954838005838,E,public
35.079489990235565,-80.66941472883596,E,public
50.9276222796398,-113.944427064946,E,public
39.317226,-76.736665,E,public
43.616751,-79.77092,E,public
34.014426,-118.238047,E,public
47.815131,-65.172917,E,public
49.247783,-123.125436,E,public
45.515876,-73.55997,E,public
49.098469,-66.677921,E,public
45.5003967285156,-73.5049133300781,E,public
39.7499697,-104.9987004,E,public
38.8714011,-77.2307258,E,public
39.2593259,-94.6542106,E,public
41.143064,-73.360553,E,public
46.89247,-98.72807,E,public
43.618393,-79.768544,E,public
44.307059,-71.762735,E,public
31.688912,-106.264743,E,public
41.7565,-74.06289,E,public
42.362322,-71.160014,E,public
46.218269,-71.771772,E,public
45.625236,-73.85267,E,public
48.84478,-67.532904,E,public
35.404074,-77.943105,E,public
37.657198,-121.877564,E,public
46.8451636,-71.620729,E,public
40.080806,-74.088498,E,public
25.98028,-80.342632,E,public
49.380916,-121.438535,E,public
45.666149,-108.76143,E,public
45.78192,-71.282909,E,public
39.159892,-108.730656,E,public
38.989178,-104.809845,E,public
30.2042106,-81.834392,E,public
38.368403,-75.546649,E,public
49.746211,-125.319835,E,public
45.533061,-73.584577,E,public
45.898911,-72.5257,E,public
49.13050251827218,-66.48498904022064,E,public
46.687854,-71.474613,E,public
47.593194,-79.48436,E,public
32.987628,-117.27116,E,public
29.7696371138878,-96.1566954471939,E,public
33.897149,-84.3815733,E,public
48.559758,-122.347134,E,public
36.0349453,-78.972121,E,public
49.25236,-123.003563,E,public
34.42901,-118.525231,E,public
48.027775,-65.26052,E,public
43.676891,-79.445001,E,public
46.01413,-73.3525,E,public
42.87108189439753,-87.92049518230408,E,public
33.104762,-96.827383,E,public
45.513536,-73.677667,E,public
45.498139,-73.580836,E,public
50.24360979999999,-63.6033023,E,public
46.8277648047916,-71.25003562006,E,public
45.507768,-72.901844,E,public
40.005081,-75.213451,E,public
45.28965,-75.871796,E,public
29.823177483000325,-95.4749455913715,E,public
36.0543702,-114.9890513,E,public
47.2029039,-122.224457,E,public
45.578612,-122.369966,E,public
44.66639,-63.533077,E,public
41.03392,-73.5692358,E,public
43.877845,-66.082657,E,public
43.371334,-80.95369,E,public
42.28599,-74.04828,E,public
46.1191986571841,-74.5683603067112,E,public
45.899124,-72.5194,E,public
41.906678,-87.978258,E,public
27.334004,-82.541741,E,public
25.6919969,-80.3048106,E,public
37.295469,-121.9599756,E,public
27.3355907,-82.5413772,E,public
34.894516,-120.29938,E,public
45.5296408,-73.6547728,E,public
35.799335,-83.57221,E,public
33.186341,-87.261586,E,public
37.783289,-122.405472,E,public
43.191026,-80.37087,E,public
42.257027,-71.122674,E,public
33.830095,-84.33157,E,public
33.830081,-84.332029,E,public
41.84975,-74.61793,E,public
42.18106,-73.95982,E,public
42.8326,-73.91501,E,public
45.5668,-73.7334,E,public
49.284146,-123.119841,E,public
49.2101,-123.115364,E,public
45.552531,-73.544179,E,public
45.4914683591903,-73.5812720416641,E,public
45.857484,-73.239587,E,public
30.4055557,-87.6841155,E,public
30.4070237,-87.6780689,E,public
49.093418205782,-122.609461603323,E,public
38.0058789,-78.4522345,E,public
39.905002,-105.09383,E,public
33.839329,-118.354884,E,public
40.786512,-74.368799,E,public
49.063196,-122.382336,E,public
43.5927,-79.7438,E,public
30.630071,-96.33685,E,public
39.837643,-97.630972,E,public
45.556231,-93.581352,E,public
40.733902,-111.499306,E,public
41.28239831183593,-81.4410496772461,E,public
50.68332039357303,-121.9418050171967,E,public
38.535656,-121.754574,E,public
45.998413,-73.721678,E,public
37.235105,-107.825745,E,public
41.629097,-93.711903,E,public
33.939242,-117.248825,E,public
31.539253,-84.102677,E,public
29.31101,-98.617826,E,public
39.71145,-86.381417,E,public
33.304797,-84.290372,E,public
42.087243,-87.892517,E,public
39.038327,-94.592687,E,public
40.511314,-93.530368,E,public
49.149902,-122.006206,E,public
26.60777,-81.809942,E,public
36.18855,-94.116725,E,public
41.751649,-87.9741,E,public
41.928005,-88.121847,E,public
41.43435417643828,-84.00820873610687,E,public
48.079897,-123.098996,E,public
38.569559,-121.490128,E,public
33.821482,-84.365231,E,public
41.26449,-72.561988,E,public
49.149568,-122.75801,E,public
33.003056,-97.225093,E,public
29.31101,-98.617826,E,public
42.07948,-88.074352,E,public
40.764976,-111.922291,E,public
42.844172,-78.747585,E,public
20.92587,-156.69357,E,public
28.405221,-81.427767,E,public
47.576314,-59.142281,E,public
53.545469,-113.628206,E,public
43.379523,-80.306177,E,public
46.82029,-123.089797,E,public
32.40833,-110.994504,E,public
42.883577,-85.769434,E,public
42.998817,-82.428935,E,public
30.633284,-87.041286,E,public
33.777054,-117.870566,E,public
44.37030256130212,-98.25412686745908,E,public
41.112992,-88.412481,E,public
38.54215,-121.771,E,public
37.817103,-95.429144,E,public
36.305665,-86.65358,E,public
33.833123,-118.385595,E,public
35.1877222,-111.6535893,E,public
50.032426,-125.275558,E,public
45.023716,-74.748123,E,public
49.267477,-123.100418,E,public
34.959119,-81.925603,E,public
26.511947,-81.862048,E,public
44.807343,-93.351905,E,public
40.46235,-86.84041,E,public
38.2183,-104.62564,E,public
33.577103,-117.723844,E,public
39.368244,-76.652339,E,public
40.96013571437927,-85.16642794708252,E,public
35.395326,-80.610927,E,public
29.55085,-95.08931,E,public
45.493469,-93.235296,E,public
46.823472,-92.18749,E,public
40.020921,-82.879631,E,public
40.045441,-84.241394,E,public
43.777594,-79.5653,E,public
48.476912,-123.332536,E,public
45.339087,-73.268141,E,public
40.503105,-80.223121,E,public
40.199432,-80.205843,E,public
38.619434,-90.266613,E,public
30.545424,-97.841503,E,public
32.259916,-101.457603,E,public
43.723819,-97.389343,E,public
30.563925,-97.658312,E,public
35.320472,-94.397408,E,public
35.221981,-80.839984,E,public
33.832559,-118.099224,E,public
43.637525,-70.256577,E,public
40.401304,-104.868073,E,public
29.443095,-98.480246,E,public
44.160507,-92.165581,E,public
36.15384,-95.993569,E,public
42.35057,-97.79028,E,public
40.815832,-91.136578,E,public
38.4155472,-120.6109796,E,public
45.51746,-122.658364,E,public
34.02094,-117.385415,E,public
45.509326,-122.666392,E,public
21.277846,-157.825052,E,public
38.797781,-90.598753,E,public
45.464636,-122.698892,E,public
39.567204,-84.240629,E,public
34.765453,-82.282121,E,public
30.431717,-91.111019,E,public
33.690096,-112.105899,E,public
43.09407,-89.534911,E,public
41.126373,-73.390319,E,public
34.093517,-117.651691,E,public
45.671179,-121.887631,E,public
43.193288,-79.896995,E,public
42.559804,-87.954312,E,public
40.480442,-78.403264,E,public
50.909017,-97.218005,E,public
35.097225,-106.566116,E,public
38.36557,-121.967,E,public
39.757093,-89.640412,E,public
42.088071,-88.244838,E,public
39.156514,-78.147297,E,public
42.943999,-87.949983,E,public
21.978146,-159.349042,E,public
38.913877,-94.65681,E,public
47.658961,-122.3185,E,public
32.833526,-83.636078,E,public
39.544818,-77.906758,E,public
39.654727,-104.961309,E,public
38.926466,-94.685957,E,public
41.595058,-88.20229,E,public
49.371293,-123.098669,E,public
34.589776,-86.979979,E,public
41.101628,-74.02813,E,public
41.690915,-92.066832,E,public
42.3685,-71.0762,E,public
34.14762,-118.147111,E,public
32.28182,-107.76164,E,public
44.493036,-87.984178,E,public
33.86645,-117.539117,E,public
34.139765,-118.02793,E,public
35.490972,-98.967096,E,public
27.44893837822362,-80.39825189682008,E,public
40.725703,-111.920726,E,public
41.960144,-87.957416,E,public
49.244211,-124.808216,E,public
41.425145,-82.080574,E,public
45.43506525973985,-73.14828843914796,E,public
44.771549,-93.412884,E,public
43.651498,-94.446394,E,public
45.138245,-93.274379,E,public
29.920829,-90.117642,E,public
41.645241,-91.545962,E,public
41.960366,-71.342187,E,public
37.997336,-84.441827,E,public
36.629501,-79.860071,E,public
32.492435,-83.740402,E,public
35.035694,-85.15777,E,public
39.315122,-76.569243,E,public
47.606215,-122.037426,E,public
43.755743,-94.719324,E,public
38.998394,-77.110026,E,public
40.625824,-75.433108,E,public
41.62984,-86.67919,E,public
34.926241,-82.433164,E,public
41.496476,-94.317715,E,public
35.438431,-82.53562,E,public
37.039479,-122.068751,E,public
33.60186159403978,-114.5237533743439,E,public
45.567308,-93.231202,E,public
41.743194,-72.640075,E,public
51.07626273694107,-114.0002597533035,E,public
43.500225,-80.538741,E,public
26.455624,-80.190377,E,public
39.642538,-105.872529,E,public
34.249677,-118.579435,E,public
38.60102,-77.168226,E,public
33.649428,-117.74398,E,public
43.01855,-77.43829,E,public
44.92627,-123.0209,E,public
33.206057,-87.508446,E,public
41.079234,-111.982639,E,public
43.07856,-73.79032,E,public
44.647387,-63.580545,E,public
39.923887,-83.123632,E,public
53.517117,-113.707726,E,public
33.828465,-84.337025,E,public
45.619761,-72.968617,E,public
32.716316,-117.157994,E,public
44.3526,-72.73903,E,public
39.268388,-81.519695,E,public
40.745475,-73.942225,E,public
34.440642,-118.577951,E,public
30.3807655,-97.6518017,E,public
37.806447,-122.273154,E,public
25.69348,-80.30464,E,public
34.065456,-118.195262,E,public
33.824884,-116.549032,E,public
38.0952995039477,-78.6192321777008,E,public
34.185642,-118.606834,E,public
36.151149,-86.781393,E,public
39.092513,-94.565216,E,public
37.482683,-122.177559,E,public
34.38381,-118.57355,E,public
51.04394,-114.07542,E,public
36.158287,-115.304955,E,public
51.00458,-118.20075,E,public
41.877176,-87.64055,E,public
32.367737,-86.051249,E,public
36.018385,-115.266366,E,public
42.5636041694384,-83.1824450814604,E,public
38.3689615585114,-97.6240838550722,E,public
48.9344935600654,-64.3061321967615,E,public
42.822801,-86.01194,E,public
48.54017,-71.64541,E,public
47.045574,-122.857714,E,public
41.4943984506346,-84.3073438482548,E,public
51.06268,-114.000027,E,public
43.069456667285,-94.235634807969,E,public
45.42826,-122.750484,E,public
44.28153,-105.49096,E,public
37.331856,-119.658787,E,public
33.523523,-117.71562,E,public
42.280076,-83.742462,E,public
39.970191,-105.11433,E,public
39.960461,-75.26386,E,public
33.784611,-116.476698,E,public
45.297882,-75.92009,E,public
33.334005,-86.995598,E,public
36.185885,-86.816809,E,public
40.003857,-104.995046,E,public
40.419212,-86.858969,E,public
35.25217,-79.02711,E,public
39.995876,-76.733822,E,public
43.426775,-88.198717,E,public
37.561714,-77.467158,E,public
42.3055172723207,-85.6651133202755,E,public
42.999701,-88.046232,E,public
34.50625852453507,-114.3444502312563,E,public
42.74587,-89.60057,E,public
47.5732455,-122.6336963,E,public
40.524083,-74.856246,E,public
40.00397,-86.12665,E,public
39.672772,-104.790706,E,public
41.253493,-75.898052,E,public
33.119547,-117.121978,E,public
43.896673,-78.857883,E,public
42.716816,-81.201829,E,public
39.7441630271904,-84.1862957182442,E,public
41.31177,-81.44958,E,public
43.41573,-86.35686,E,public
34.204672,-118.43049,E,public
42.417785,-71.163284,E,public
43.0379456396974,-85.6136536816516,E,public
40.239438,-74.257445,E,public
40.77397,-73.9539,E,public
46.222377,-119.217259,E,public
49.600395,-119.680314,E,public
36.815926,-114.064799,E,public
43.683105,-72.284636,E,public
40.114061,-83.013984,E,public
32.34585,-88.73686,E,public
42.91946,-73.240709,E,public
40.1572459,-89.4093095,E,public
32.834458,-116.983153,E,public
44.859499,-93.311363,E,public
29.58312,-95.387235,E,public
43.704426,-79.716674,E,public
40.720162,-73.58196,E,public
40.15882,-76.308354,E,public
43.118448,-79.250021,E,public
36.222831,-81.652405,E,public
43.652961,-70.338636,E,public
32.747481,-96.813679,E,public
35.0383666549209,-110.697558260834,E,public
39.915695,-75.378572,E,public
38.900253,-76.998243,E,public
41.67384,-86.887607,E,public
20.79035522632548,-156.5113669277515,E,public
40.654476,-95.857794,E,public
35.0094221,-105.6679126,E,public
42.450492,-76.478532,E,public
43.664227,-79.456116,E,public
46.225563,-63.229958,E,public
49.112397,-122.651991,E,public
32.735618,-117.147301,E,public
42.349438,-71.07506,E,public
33.96153,-80.39866,E,public
35.913227,-79.025081,E,public
43.70409,-72.295151,E,public
33.49489,-112.3863,E,public
42.970832772138,-83.6524047822786,E,public
35.374193,-78.542405,E,public
26.715228,-80.035205,E,public
33.020461,-117.091443,E,public
33.828985,-84.33299,E,public
40.405817,-105.063215,E,public
49.500001,-115.781877,E,public
29.8620131,-95.6471029,E,public
32.99373,-117.08,E,public
37.505978,-122.26097,E,public
33.10559,-117.313544,E,public
41.764264,-72.656601,E,public
40.52552,-105.07961,E,public
41.783146,-87.909,E,public
41.671022,-91.353714,E,public
38.8806769,-77.2332406,E,public
42.136495,-87.930271,E,public
33.022985,-117.092213,E,public
33.867286,-118.05707,E,public
29.168544,-80.979952,E,public
42.706966,-83.27879,E,public
38.8742171,-77.155598,E,public
40.166058,-74.050233,E,public
41.981336,-71.334248,E,public
35.834835,-78.634723,E,public
43.11819,-79.252536,E,public
33.882305,-117.881389,E,public
42.665993,-83.269392,E,public
41.62901,-70.96541,E,public
33.279799,-111.681676,E,public
41.52619701233161,-85.05236771954345,E,public
28.748378,-81.294344,E,public
38.834216,-77.119134,E,public
42.3876282310221,-83.2781814953192,E,public
42.201244,-87.944419,E,public
40.104686,-105.171958,E,public
34.061456,-118.416636,E,public
34.098326,-118.3114,E,public
39.15537902334001,-120.15424689337988,E,public
42.713859,-73.935219,E,public
33.609978,-112.119483,E,public
33.9759966,-117.8381096,E,public
34.411931,-118.555859,E,public
33.758214,-116.293708,E,public
41.673921,-70.30627,E,public
42.94735,-81.63462,E,public
40.091126,-88.240192,E,public
43.081743,-94.244631,E,public
40.503449,-75.788846,E,public
44.651129,-63.573734,E,public
37.5386,-77.5193,E,public
36.1575089,-95.9851163,E,public
45.660899,-65.138161,E,public
37.539653,-122.298087,E,public
49.285376,-123.110945,E,public
28.549845,-81.483416,E,public
40.668692,-73.401512,E,public
44.08775,-103.22345,E,public
47.422106,-120.295305,E,public
42.585743,-76.366351,E,public
35.902148,-84.174565,E,public
37.921325,-78.958455,E,public
39.729123,-121.837631,E,public
45.664788,-73.591505,E,public
42.377357,-71.123365,E,public
34.011728,-118.48899,E,public
43.91401079,-78.86330193,E,public
40.768066,-73.194925,E,public
39.131574,-84.48989,E,public
35.032421,-90.790914,E,public
48.249257,-116.603074,E,public
47.615331,-122.338553,E,public
40.068235,-75.681468,E,public
41.21753505106057,-80.77313248825682,E,public
42.411966,-73.263543,E,public
31.271962,-85.448223,E,public
34.019861225716085,-118.45149993896486,E,public
32.866035,-79.912549,E,public
32.930033,-96.823441,E,public
40.755456,-111.886134,E,public
37.40506,-122.119167,E,public
25.936585,-80.120749,E,public
53.42421,-113.487865,E,public
43.758632,-79.470124,E,public
43.53396773943322,-80.22741565941617,E,public
33.797858,-84.387898,E,public
44.228412,-76.480206,E,public
27.853747,-97.629734,E,public
47.6699634,-122.3847489,E,public
25.76056420663048,-80.37508609141621,E,public
48.524585,-64.212858,E,public
36.27924,-88.30465,E,public
26.0517,-80.1446,E,public
40.05778,-82.398208,E,public
41.758241,-88.186414,E,public
51.048155,-114.06727,E,public
33.607418,-117.726936,E,public
45.344026,-75.919663,E,public
37.6499,-118.985167,E,public
40.783536,-73.949507,E,public
43.649937,-79.380191,E,public
40.581174,-122.35825,E,public
38.987488,-90.968934,E,public
28.66992,-100.454519,E,public
40.43862,-79.96008,E,public
34.677546,-92.32246,E,public
28.926517,-81.99809,E,public
40.775374,-73.989687,E,public
41.675556,-81.309991,E,public
40.672956,-89.587645,E,public
40.421157,-80.061191,E,public
38.880056,-86.057787,E,public
39.325403,-76.751758,E,public
38.459409,-122.730226,E,public
42.563423,-70.93865,E,public
40.88870290366073,-85.52270409654238,E,public
35.847488,-86.424329,E,public
36.065339,-87.386541,E,public
38.736794,-85.381665,E,public
33.509287,-111.988706,E,public
34.866408,-111.774769,E,public
37.604272,-77.518319,E,public
48.214249,-122.184142,E,public
47.51865,-121.841773,E,public
44.180311,-93.962787,E,public
45.398536,-71.939706,E,public
43.7467,-79.408161,E,public
40.604165,-75.47022,E,public
40.732825,-74.045472,E,public
38.259248,-122.055175,E,public
40.760856,-73.829765,E,public
35.969454,-112.127708,E,public
41.832616,-71.396494,E,public
44.894804,-94.353363,E,public
40.050206,-88.565834,E,public
33.47673,-117.133451,E,public
38.71693,-76.65762,E,public
39.202425,-85.922247,E,public
33.465809,-117.68938,E,public
38.502206,-122.46415,E,public
35.19562,-79.473736,E,public
35.293464,-97.490495,E,public
46.568566,-72.210311,E,public
45.861585,-73.7579,E,public
38.828065,-97.644104,E,public
49.730848,-114.885155,E,public
45.609302,-122.500484,E,public
39.6334112,-104.8980532,E,public
38.449131,-107.860518,E,public
30.116799,-95.382279,E,public
40.404976,-104.69503,E,public
45.465339,-91.10521,E,public
46.412715,-63.782886,E,public
30.266467,-91.992874,E,public
37.505057,-122.26101,E,public
33.638834,-84.4465,E,public
44.73704,-122.151999,E,public
33.425199,-111.928609,E,public
37.810487,-121.991211,E,public
38.604548,-122.886511,E,public
38.74743,-105.17518,E,public
38.902044,-77.045324,E,public
33.038755,-85.03269,E,public
45.419646,-122.665773,E,public
40.448882,-79.933985,E,public
47.610845,-122.347258,E,public
47.627047,-122.314961,E,public
45.842302,-74.061194,E,public
32.874493,-117.206335,E,public
32.45294,-100.39383,E,public
44.231426,-76.486781,E,public
33.707394,-118.287742,E,public
36.159045,-94.194226,E,public
34.072409,-118.283741,E,public
47.8107,-122.295343,E,public
32.732447,-97.341992,E,public
35.082682,-97.888679,E,public
30.394647,-86.511705,E,public
39.379335,-74.427382,E,public
35.678761,-83.782354,E,public
51.115186,-115.763276,E,public
46.882815,-102.749251,E,public
47.61479,-122.195543,E,public
34.228147,-118.542157,E,public
27.253082,-82.49973,E,public
40.088819,-88.239863,E,public
39.393663,-74.562619,E,public
44.630713,-124.063653,E,public
40.760462,-73.964086,E,public
49.835459,-124.524283,E,public
43.092505,-73.74329,E,public
41.490723,-91.425465,E,public
40.849008,-99.985127,E,public
34.139359,-118.133603,E,public
30.477716,-97.779045,E,public
32.937695,-96.98405,E,public
34.054326,-118.466265,E,public
48.225005,-78.998469,E,public
35.754172,-96.664708,E,public
49.321674,-124.315069,E,public
45.558388,-73.793597,E,public
38.404991,-121.403634,E,public
35.097801,-89.858957,E,public
37.360511,-119.644104,E,public
39.184485,-106.81437,E,public
26.194423,-80.291897,E,public
32.486795,-82.937445,E,public
33.45859,-88.800423,E,public
44.219944,-76.506778,E,public
39.251907,-76.814808,E,public
33.653491,-84.450653,E,public
49.261899,-123.127043,E,public
37.113565,-76.445837,E,public
37.6591478,-122.4009526,E,public
42.44921,-71.22789,E,public
43.886915,-100.716887,E,public
38.29622,-122.283138,E,public
37.792442,-122.401039,E,public
35.683768,-105.938017,E,public
40.746565,-73.971591,E,public
42.150109,-77.108692,E,public
31.087196,-97.716121,E,public
42.922718,-72.894848,E,public
43.59142,-116.28359,E,public
43.971733,-75.911813,E,public
44.551654,-122.909382,E,public
42.323624,-83.065702,E,public
35.777156,-78.6377,E,public
37.040717,-112.525873,E,public
33.753597,-84.381125,E,public
38.489023,-122.450566,E,public
40.767743,-73.963665,E,public
40.28498,-81.705063,E,public
44.94947,-122.991445,E,public
37.198939,-112.989039,E,public
35.837608,-94.63871,E,public
44.949368,-85.185,E,public
29.386517,-98.571544,E,public
30.231143,-97.889872,E,public
47.8045651,-122.1205486,E,public
43.9998755,-73.1680785,E,public
43.127059,-77.575573,E,public
42.053185,-72.609474,E,public
43.667698,-116.688546,E,public
42.1512,-87.815432,E,public
42.59149,-83.599518,E,public
26.25006,-80.085958,E,public
34.5481087,-112.4559316,E,public
44.286124,-78.344122,E,public
37.369019,-118.395784,E,public
20.8767279,-156.4522845,E,public
33.816412,-118.028897,E,public
36.08009254,-79.96740097,E,public
32.36086,-86.160657,E,public
34.182587,-118.39615,E,public
34.071779,-118.464755,E,public
33.07039,-117.06644,E,public
37.884714,-122.297713,E,public
41.21066,-96.08082,E,public
33.879774,-84.454722,E,public
37.491749,-120.863994,E,public
47.1061822,-104.732065,E,public
36.80848584,-119.874245524,E,public
40.950279,-73.827299,E,public
40.151569,-82.975092,E,public
49.761729,-124.996916,E,public
32.843527,-96.847587,E,public
35.231197,-80.838546,E,public
33.480693,-111.945625,E,public
40.018617,-105.274839,E,public
44.538143,-89.547529,E,public
33.888601,-117.887272,E,public
33.9411,-84.21374,E,public
49.457371,-57.903599,E,public
43.02306,-74.36016,E,public
53.8360317883136,-113.413390051746,E,public
34.23223656,-118.2534124,E,public
33.8623824,-117.8188127,E,public
33.565958,-112.062996,E,public
45.321028,-122.772085,E,public
41.7033446,-93.461629,E,public
46.2159449742615,-119.218547768196,E,public
39.256998,-84.383507,E,public
29.441175,-98.47968,E,public
42.2540421238936,-73.7759944308223,E,public
42.542989,-71.514866,E,public
49.28085,-123.11384,E,public
42.234128,-70.97745,E,public
29.511047,-95.189313,E,public
42.311153,-71.115204,E,public
45.344251,-73.763021,E,public
49.047826,-122.243744,E,public
39.32964,-104.73837,E,public
34.36135604,-119.0411167,E,public
33.75874593,-118.0188325,E,public
53.569275,-113.522805,E,public
39.765303,-104.986063,E,public
43.67493,-80.43328,E,public
51.04106,-114.074621,E,public
35.290336,-93.137285,E,public
26.125274,-80.258282,E,public
33.678728,-117.854127,E,public
33.882675,-117.613984,E,public
43.820042,-79.112558,E,public
35.625067,-106.049826,E,public
42.93308,-87.949932,E,public
42.429031,-73.802652,E,public
41.63726,-80.89151,E,public
39.15347,-123.197824,E,public
44.741947,-79.914065,E,public
45.397344,-75.606798,E,public
42.025604,-88.033745,E,public
44.4058411959498,-104.380098644088,E,public
41.891844,-87.626446,E,public
33.643878,-117.763419,E,public
54.309812,-130.31338,E,public
42.315586,-71.049428,E,public
37.740498,-121.42038,E,public
39.0374911,-94.4486983,E,public
35.63771,-82.14361,E,public
39.96832,-83.018508,E,public
33.077898,-96.801695,E,public
44.278988,-78.35981,E,public
33.645776,-117.765296,E,public
